date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:18	3508541/3508541	---M--	200	added ('OK')	image/png	etag:%2266f025d9-35893d%22	https://nathanserror.com/portfolio/img/foliateam/foliateam2.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/foliateam/foliateam2.png	(from https://nathanserror.com/stage/stage.html)
21:43:18	11379/11379	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2c73%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/aruba.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/aruba.png	(from https://nathanserror.com/stage/stage.html)
21:43:18	79138/79138	---M--	200	added ('OK')	image/png	etag:%2266f025d9-13522%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/juniper-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/juniper-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:19	106008/106008	---M--	200	added ('OK')	image/png	etag:%2266f025d9-19e18%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/cisco-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/cisco-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:19	4789/4789	---M--	200	added ('OK')	image/png	etag:%2266f025d9-12b5%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/ucopia-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/ucopia-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:19	32627/32627	---M--	200	added ('OK')	image/png	etag:%2266f025d9-7f73%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/mikrotik-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/mikrotik-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:19	26201/26201	---M--	200	added ('OK')	image/png	etag:%2266f025d9-6659%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/inssider-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/inssider-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:20	5759/5759	---M--	200	added ('OK')	image/png	etag:%2266f025d9-167f%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/mitel.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/mitel.png	(from https://nathanserror.com/stage/stage.html)
21:43:20	7392/7392	---M--	200	added ('OK')	image/png	etag:%2266f025d9-1ce0%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/glpi-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/glpi-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:21	191084/191084	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2ea6c%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/wipsos-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/wipsos-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:21	14056/14056	---M--	200	added ('OK')	image/png	etag:%2266f025d9-36e8%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/centreon-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/centreon-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:21	10173/10173	---M--	200	added ('OK')	image/png	etag:%2266f025d9-27bd%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/bitlocker-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/bitlocker-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:21	9891/9891	---M--	200	added ('OK')	image/png	etag:%2266f025d9-26a3%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/mailinblack-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/mailinblack-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:22	219160/219160	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d8-35818%22	https://nathanserror.com/portfolio/img/missions/config_PC.jpeg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/config_PC.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:22	1361782/1361782	---M--	200	added ('OK')	image/png	etag:%2266f025d9-14c776%22	https://nathanserror.com/portfolio/img/missions/windows.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/windows.png	(from https://nathanserror.com/stage/stage.html)
21:43:22	1356272/1356272	---M--	200	added ('OK')	image/png	etag:%2266f025d9-14b1f0%22	https://nathanserror.com/portfolio/img/missions/switch.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/switch.png	(from https://nathanserror.com/stage/stage.html)
21:43:23	2140975/2140975	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-20ab2f%22	https://nathanserror.com/portfolio/img/missions/baie_geneo1.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/baie_geneo1.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:23	153990/153990	---M--	200	added ('OK')	image/png	etag:%2266f025d9-25986%22	https://nathanserror.com/portfolio/img/missions/ucopia.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/ucopia.png	(from https://nathanserror.com/stage/stage.html)
21:43:23	2154772/2154772	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d8-20e114%22	https://nathanserror.com/portfolio/img/missions/baie_geneo2.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/baie_geneo2.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:24	1125761/1125761	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-112d81%22	https://nathanserror.com/portfolio/img/missions/switch6450.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/switch6450.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:24	129894/129894	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-1fb66%22	https://nathanserror.com/portfolio/img/missions/ruckus.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/ruckus.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:24	1307937/1307937	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-13f521%22	https://nathanserror.com/portfolio/img/missions/baie-SR.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/baie-SR.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:24	117057/117057	---M--	200	added ('OK')	image/png	etag:%2266f025d9-1c941%22	https://nathanserror.com/portfolio/img/missions/borne_alcatel.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/borne_alcatel.png	(from https://nathanserror.com/stage/stage.html)
21:43:24	139300/139300	---M--	200	added ('OK')	image/png	etag:%2266f025d8-22024%22	https://nathanserror.com/portfolio/img/missions/borne_ruckus.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/borne_ruckus.png	(from https://nathanserror.com/stage/stage.html)
21:43:26	3004912/3004912	---M--	200	added ('OK')	image/png	etag:%2266f025d8-2dd9f0%22	https://nathanserror.com/portfolio/img/missions/support.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/support.png	(from https://nathanserror.com/stage/stage.html)
21:43:27	330855/330855	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-50c67%22	https://nathanserror.com/portfolio/img/missions/cybersecurite.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/cybersecurite.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:29	119737/119737	---M--	200	added ('OK')	image/png	etag:%2266f025d9-1d3b9%22	https://nathanserror.com/portfolio/img/missions/mikrotik.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/mikrotik.png	(from https://nathanserror.com/stage/stage.html)
21:43:29	4791134/4791134	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-491b5e%22	https://nathanserror.com/portfolio/img/missions/audit_wifi.jpeg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/audit_wifi.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:30	2634238/2634238	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2831fe%22	https://nathanserror.com/portfolio/img/missions/ekahau_maps.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/ekahau_maps.png	(from https://nathanserror.com/stage/stage.html)
21:43:30	7290128/7290128	---M--	200	added ('OK')	image/png	etag:%2266f025d9-6f3d10%22	https://nathanserror.com/portfolio/img/missions/ekahau.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/ekahau.png	(from https://nathanserror.com/stage/stage.html)
21:43:30	206248/206248	---M--	200	added ('OK')	image/png	etag:%2266f025d9-325a8%22	https://nathanserror.com/portfolio/img/missions/switch_HP-procurve_24P.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/switch_HP-procurve_24P.png	(from https://nathanserror.com/stage/stage.html)
21:43:31	1558316/1558316	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d8-17c72c%22	https://nathanserror.com/portfolio/img/missions/mikrotik2.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/mikrotik2.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:31	215881/215881	---M--	200	added ('OK')	image/png	etag:%2266f025d8-34b49%22	https://nathanserror.com/portfolio/img/missions/switch_HP-Procurve_48P.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/switch_HP-Procurve_48P.png	(from https://nathanserror.com/stage/stage.html)
21:43:31	137906/137906	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-21ab2%22	https://nathanserror.com/portfolio/img/missions/portail_aruba.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/portail_aruba.jpg	(from https://nathanserror.com/stage/stage.html)
21:43:31	50470/50470	---M--	200	added ('OK')	image/png	etag:%2266f025d9-c526%22	https://nathanserror.com/portfolio/img/missions/portail_alacatel.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/missions/portail_alacatel.png	(from https://nathanserror.com/stage/stage.html)
21:43:32	163873/163873	---M-Z	200	added ('OK')	text/css	etag:%226161dfe3-5ccc%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	C:/Users/nabil/OneDrive/Desktop/original/jeudi/cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	(from https://nathanserror.com/stage/stage.html)
21:43:33	494051/494051	---M--	200	added ('OK')	image/png	etag:%2266f025d9-789e3%22	https://nathanserror.com/projets/img/portfolio2.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/portfolio2.png	(from https://nathanserror.com/projets/projet-portfolio.html)
21:43:34	932581/932581	---M--	200	added ('OK')	image/png	etag:%2266f025d9-e3ae5%22	https://nathanserror.com/projets/img/portfolio3.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/portfolio3.png	(from https://nathanserror.com/projets/projet-portfolio.html)
21:43:34	946810/946810	---M--	200	added ('OK')	image/png	etag:%2266f025d9-e727a%22	https://nathanserror.com/projets/img/smartcity1.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/smartcity1.png	(from https://nathanserror.com/projets/projet-smartcity.html)
21:43:35	129608/129608	---M--	200	added ('OK')	application/octet-stream	etag:%2266f025d9-1fa48%22	https://nathanserror.com/projets/docs-projet/Smart%20City.pkt	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/docs-projet/Smart%20City.pkt	(from https://nathanserror.com/projets/projet-smartcity.html)
21:43:35	7620344/7620344	---M--	200	added ('OK')	image/png	etag:%2266f025d9-7446f8%22	https://nathanserror.com/projets/img/portfolio1.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/portfolio1.png	(from https://nathanserror.com/projets/projet-portfolio.html)
21:43:35	48065/48065	---M--	200	added ('OK')	image/png	etag:%2266f025d9-bbc1%22	https://nathanserror.com/projets/img/helport1.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport1.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:35	608576/608576	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-94940%22	https://nathanserror.com/projets/docs-projet/Compte-rendu%20Smart%20city.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/docs-projet/Compte-rendu%20Smart%20city.pdf	(from https://nathanserror.com/projets/projet-smartcity.html)
21:43:35	152666/152666	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2545a%22	https://nathanserror.com/projets/img/helport2.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport2.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:35	65309/65309	---M--	200	added ('OK')	image/png	etag:%2266f025d9-ff1d%22	https://nathanserror.com/projets/img/helport3.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport3.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:36	244658/244658	---M--	200	added ('OK')	image/png	etag:%2266f025d9-3bbb2%22	https://nathanserror.com/projets/img/helport4.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport4.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:36	181885/181885	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2c67d%22	https://nathanserror.com/projets/img/helport5.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport5.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:36	136079/136079	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2138f%22	https://nathanserror.com/projets/img/helport6.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport6.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:36	298848/298848	---M--	200	added ('OK')	image/png	etag:%2266f025d9-48f60%22	https://nathanserror.com/projets/img/helport7.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport7.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:36	78559/78559	---M--	200	added ('OK')	image/png	etag:%2266f025d9-132df%22	https://nathanserror.com/projets/img/helport8.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport8.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:37	195488/195488	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2fba0%22	https://nathanserror.com/projets/img/helport9.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport9.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:37	231154/231154	---M--	200	added ('OK')	image/png	etag:%2266f025d9-386f2%22	https://nathanserror.com/projets/img/helport10.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport10.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:37	112626/112626	---M--	200	added ('OK')	image/png	etag:%2266f025d9-1b7f2%22	https://nathanserror.com/projets/img/helport11.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport11.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:37	212281/212281	---M--	200	added ('OK')	image/png	etag:%2266f025d9-33d39%22	https://nathanserror.com/projets/img/helport12.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport12.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:39	4095016/4095016	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-3e7c28%22	https://nathanserror.com/projets/docs-projet/Projet%20HelpORT.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/docs-projet/Projet%20HelpORT.pdf	(from https://nathanserror.com/projets/projet-HelpORT.html)
21:43:39	407310/407310	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-6370e%22	https://nathanserror.com/projets/docs-projet/Pr%c3%a9sentation%20du%20contexte.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/docs-projet/Pr%c3%a9sentation%20du%20contexte.pdf	(from https://nathanserror.com/projets/projet-HelpORT.html)
